link,price,beds,baths,square footage,property type,property address,Latitude,Longitude,description,Heating,Garage,Parking,Garden,Fireplace,Balcony,Pool,Grocery,Restaurants,Shopping,Cafes,Walking,Cycling,Transit,Driving,City
https://www.remax.ca/luxury/bc/burnaby-real-estate/6807-stanley-street-wp_idm00000671-r2978768-lst,3999000,10,10,5161.0,house,"6807 STANLEY STREET, BURNABY, BC V5E 1V2",49.227288,-122.9626504,"Heating: Radiant
Fireplace: Yes
Basement: Full
Acreage: 0.16
Garage: Yes
Parking Features: Garage Double, Rear Access, Garage Door Opener
Fireplace Features: Electric, Gas
Exterior Features: Balcony
",Radiant,Yes,Yes,Yes,Yes,No,No,9.0,5.2,9.0,5.2,5.2,7.3,7.7,8.0,BURNABY
https://www.remax.ca/bc/north-vancouver-real-estate/802-2325-emery-court-wp_idm00000671-r2978745-lst,799000,1,1,564.0,condo,"802-2325 EMERY COURT, NORTH VANCOUVER, BC V7J 0E8",49.3303782,-123.0408903,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Garage Under Building""]
Exterior Features: [""Garden"", ""Balcony""]
",Forced Air,Yes,Yes,No,Yes,No,Yes,5.9,6.9,5.2,6.9,6.1,7.5,6.7,8.0,NORTH VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/503-6699-dunblane-avenue-wp_idm00000671-r2978689-lst,599000,1,1,459.0,condo,"503-6699 DUNBLANE AVENUE, BURNABY, BC V5H 0J8",49.2221895,-122.9930806,"Heating: [""Forced Air"", ""Heat Pump""]
Garage: Yes
Parking Features: [""Underground""]
Exterior Features: [""Playground"", ""Balcony""]
",Forced Air,Yes,Yes,No,Yes,No,No,6.8,8.5,4.1,6.5,5.4,4.8,6.4,8.1,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/1843-e-22nd-avenue-wp_idm00000671-r2978678-lst,1799000,5,5,1622.0,house,"1843 E 22ND AVENUE, VANCOUVER, BC V5N 2P9",49.2504785,-123.0672988,"Heating: [""Hot Water"", ""Radiant""]
Fireplace: Yes
Basement: [""Finished"", ""Exterior Entry""]
Acreage: 0.06
Garage: Yes
Parking Features: [""Garage Double"", ""Lane Access"", ""Side Access""]
Fireplace Features: [""Gas""]
",Hot Water,Yes,Yes,Yes,No,No,No,8.6,8.2,4.8,7.9,6.9,9.8,7.5,5.5,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/308-7478-byrnepark-walk-wp_idm00000671-r2978663-lst,598000,1,1,640.0,condo,"308-7478 BYRNEPARK WALK, BURNABY, BC V3N 0B5",49.208185,-122.9635525,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Front Access, Garage Door Opener
Fireplace Features: Electric
Exterior Features: Balcony
",Baseboard,Yes,Yes,Yes,Yes,No,No,10.0,8.3,5.4,6.4,6.5,5.9,10.0,10.0,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/1005-1788-columbia-street-wp_idm00000671-r2978669-lst,728000,1,1,594.0,condo,"1005-1788 COLUMBIA STREET, VANCOUVER, BC V5Y 0L7",49.2695558,-123.1092918,"Heating: Baseboard
Garage: Yes
Waterfront: Yes
Parking Features: Garage Under Building, Lane Access, Concrete, Garage Door Opener
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,No,Yes,No,Yes,6.0,8.2,4.1,9.9,7.0,7.7,8.3,3.9,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/507-1133-hornby-street-wp_idm00000671-r2978668-lst,663000,1,1,610.0,condo,"507-1133 HORNBY STREET, VANCOUVER, BC V6Z 1W1",49.2792213,-123.1273687,"Heating: Forced Air
Garage: Yes
Parking Features: Underground
Exterior Features: Garden, Balcony
",Forced Air,Yes,Yes,No,Yes,No,Yes,5.8,5.2,6.7,6.1,6.6,6.1,9.3,5.7,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/3103-2133-douglas-road-wp_idm00000671-r2978651-lst,1128000,2,2,1180.0,condo,"3103-2133 DOUGLAS ROAD, BURNABY, BC V5C 0E9",49.2643275,-122.9917412,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Underground
Fireplace Features: Gas
Exterior Features: Garden, Playground, Balcony
",Baseboard,Yes,Yes,Yes,Yes,No,Yes,8.7,5.2,4.2,5.8,7.9,8.8,8.9,8.6,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/1108-233-robson-street-wp_idm00000671-r2978649-lst,468000,0,0,442.0,condo,"1108-233 ROBSON STREET, VANCOUVER, BC V6B 0E8",49.2785518,-123.1150367,"Heating: [""Baseboard"", ""Electric""]
Parking Features: [""Guest""]
Exterior Features: [""Balcony""]
",Baseboard,No,Yes,No,Yes,No,No,6.3,5.5,6.8,8.3,8.8,5.7,8.7,9.1,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/304-4463-w-10th-avenue-wp_idm00000671-r2978248-lst,994606,1,1,878.0,condo,"304-4463 W 10TH AVENUE, VANCOUVER, BC V6R 2H8",49.2639739,-123.2080384,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Open
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,Yes,No,No,7.9,9.2,6.7,7.5,5.7,7.5,5.3,4.2,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/1365-cammeray-road-wp_idm00000671-r2978637-lst,9500000,6,6,6871.0,house,"1365 CAMMERAY ROAD, WEST VANCOUVER, BC V7S 2N2",49.3485538,-123.1596098,"Heating: [""Hot Water"", ""Natural Gas"", ""Radiant""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.30
Garage: Yes
Parking Features: [""Garage Double"", ""Front Access"", ""Paver Block"", ""Garage Door Opener""]
Fireplace Features: [""Gas""]
Exterior Features: [""Private Yard""]
",Hot Water,Yes,Yes,Yes,No,No,No,5.4,8.5,6.8,7.6,6.4,8.3,8.1,8.3,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2688-e-27th-avenue-wp_idm00000671-r2978624-lst,1830000,6,6,2526.0,house,"2688 E 27TH AVENUE, VANCOUVER, BC V5R 1N3",49.2459771,-123.0509266,"Heating: [""Baseboard"", ""Radiant""]
Fireplace: Yes
Basement: [""None""]
Acreage: 0.13
Garage: Yes
Parking Features: [""Rear Access""]
Fireplace Features: [""Other""]
Exterior Features: [""Garden"", ""No Outdoor Area"", ""Private Yard""]
",Baseboard,Yes,Yes,Yes,No,No,Yes,7.8,8.9,7.5,5.4,5.9,9.8,9.9,8.3,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/805-1255-main-street-wp_idm00000671-r2978601-lst,1134900,2,2,1211.0,condo,"805-1255 MAIN STREET, VANCOUVER, BC V6A 4G5",49.2736061,-123.1003004,"Heating: [""Baseboard"", ""Electric""]
Fireplace: Yes
Garage: Yes
Waterfront: Yes
Parking Features: [""Underground"", ""Guest"", ""Front Access"", ""Side Access"", ""Garage Door Opener""]
Fireplace Features: [""Insert"", ""Gas""]
Exterior Features: [""Garden"", ""No Outdoor Area""]
",Baseboard,Yes,Yes,Yes,No,No,Yes,5.5,6.5,7.4,9.3,5.5,8.4,7.4,3.9,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/101-3636-w-39th-avenue-wp_idm00000671-r2978618-lst,1990000,2,2,1531.0,townhouse,"101-3636 W 39TH AVENUE, VANCOUVER, BC V6N 0E8",49.2363621,-123.1855491,"Heating: [""Forced Air"", ""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Lane Access"", ""Garage Door Opener""]
Exterior Features: [""Balcony""]
",Forced Air,Yes,Yes,No,Yes,No,No,5.4,9.6,6.2,6.2,7.3,8.9,7.6,5.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/102-1088-w-14th-avenue-wp_idm00000671-r2978617-lst,1235000,2,2,1048.0,condo,"102-1088 W 14TH AVENUE, VANCOUVER, BC V6H 1P3",49.2585148,-123.1286526,"Heating: [""Electric""]
Fireplace: Yes
Garage: Yes
Parking Features: [""Underground"", ""Lane Access"", ""Rear Access"", ""Garage Door Opener""]
Fireplace Features: [""Electric""]
Exterior Features: [""Private Yard""]
",Electric,Yes,Yes,Yes,No,No,No,5.2,8.4,10.0,6.7,5.7,9.8,7.4,5.5,VANCOUVER
https://www.remax.ca/bc/west-vancouver-real-estate/5325-marine-drive-wp_idm00000671-r2978568-lst,2649000,7,7,2667.0,house,"5325 MARINE DRIVE, WEST VANCOUVER, BC V7W 2P5",49.3466974,-123.2659259,"Heating: [""Natural Gas""]
Basement: [""None""]
Acreage: 0.26
Parking Features: [""Carport Multiple""]
Exterior Features: [""Balcony""]
",Natural Gas,No,Yes,No,Yes,No,No,6.8,6.9,7.8,9.8,8.7,7.5,9.3,5.6,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/3302-e-5th-avenue-wp_idm00000671-r2978549-lst,1638000,10,10,2238.0,house,"3302 E 5TH AVENUE, VANCOUVER, BC V5M 1P4",49.2655263,-123.0333581,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.09
Garage: Yes
Parking Features: [""Garage Double"", ""Open"", ""Lane Access"", ""Asphalt""]
Fireplace Features: [""Wood Burning""]
Exterior Features: [""Balcony""]
",Forced Air,Yes,Yes,Yes,Yes,No,No,6.3,8.0,9.5,5.6,9.9,9.9,7.0,3.6,VANCOUVER
https://www.remax.ca/bc/north-vancouver-real-estate/121-735-w-15th-street-wp_idm00000671-r2978538-lst,969000,2,2,938.0,,"121-735 W 15TH STREET, NORTH VANCOUVER, BC V7M 0B8",49.3219687,-123.0928925,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Lane Access, Rear Access, Garage Door Opener
Fireplace Features: Electric
Exterior Features: Garden
",Baseboard,Yes,Yes,Yes,No,No,Yes,9.1,5.3,6.9,4.5,8.0,7.2,5.5,6.1,NORTH VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1058-w-15th-avenue-wp_idm00000671-r2978540-lst,1458000,3,3,1441.0,townhouse,"1058 W 15TH AVENUE, VANCOUVER, BC V6H 1R6",49.257625,-123.128621,"Heating: [""Radiant""]
Fireplace: Yes
Parking Features: [""Other""]
Fireplace Features: [""Electric""]
Exterior Features: [""Garden""]
",Radiant,No,Yes,Yes,No,No,Yes,6.4,6.8,5.1,6.0,8.6,6.1,7.2,5.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/501-1000-beach-avenue-wp_idm00000671-r2978490-lst,1248800,2,2,1339.0,condo,"501-1000 BEACH AVENUE, VANCOUVER, BC V6E 4M2",49.2758029,-123.1338166,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Waterfront: Yes
Parking Features: [""Underground"", ""Guest"", ""Garage Door Opener""]
Exterior Features: [""No Outdoor Area""]
",Baseboard,Yes,Yes,No,No,No,No,9.6,5.0,6.4,7.1,5.3,8.3,8.3,3.7,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/406-4289-hastings-street-wp_idm00000671-r2978479-lst,1148000,2,2,1045.0,condo,"406-4289 HASTINGS STREET, BURNABY, BC V5C 2J5",49.281175,-123.0092451,"Heating: Heat Pump
Garage: Yes
Parking Features: Underground, Rear Access
Exterior Features: Garden, Balcony
",Heat Pump,Yes,Yes,No,Yes,No,Yes,7.4,10.0,8.1,9.1,9.9,6.3,9.6,7.1,BURNABY
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/2135-lawson-avenue-wp_idm00000671-r2978471-lst,3488000,5,5,3896.0,house,"2135 LAWSON AVENUE, WEST VANCOUVER, BC V7V 2E1",49.3375532,-123.1691255,"Heating: Forced Air
Fireplace: Yes
Basement: Partial
Acreage: 0.14
Garage: Yes
Parking Features: Garage Double, Lane Access
Fireplace Features: Gas
Exterior Features: Balcony, Private Yard
",Forced Air,Yes,Yes,Yes,Yes,No,No,5.5,5.4,4.9,7.8,4.7,8.5,8.6,5.7,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/6009-lanark-street-wp_idm00000671-r2978448-lst,1950000,6,6,2717.0,house,"6009 LANARK STREET, VANCOUVER, BC V5P 2Y7",49.229853,-123.0761407,"Heating: Electric, Forced Air
Fireplace: Yes
Basement: Finished
Acreage: 0.12
Parking Features: Carport Multiple, Lane Access, Rear Access
Fireplace Features: Wood Burning
Exterior Features: Private Yard
",Electric,No,Yes,Yes,No,No,No,8.4,5.8,6.7,6.0,6.4,7.2,9.7,6.9,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1501-1155-homer-street-wp_idm00000671-r2978426-lst,1083000,2,2,1108.0,condo,"1501-1155 HOMER STREET, VANCOUVER, BC V6B 5T5",49.2756095,-123.1230024,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Side Access
Exterior Features: Garden, No Outdoor Area
",Baseboard,Yes,Yes,No,No,No,Yes,8.8,5.0,9.2,6.7,8.9,5.9,8.2,8.3,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/44-6922-ash-street-wp_idm00000671-r2978409-lst,1448000,2,2,1090.0,townhouse,"44-6922 ASH STREET, VANCOUVER, BC V6P 3K4",49.2224408,-123.1179245,"Heating: [""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Garage Door Opener""]
Exterior Features: [""Garden""]
",Heat Pump,Yes,Yes,No,No,No,Yes,8.7,8.8,6.0,7.9,5.1,7.4,7.8,5.9,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/4930-queensland-road-wp_idm00000671-r2978412-lst,3588000,4,4,2840.0,house,"4930 QUEENSLAND ROAD, VANCOUVER, BC V6T 1G4",49.2662719,-123.2239845,"Heating: [""Forced Air""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.16
Parking Features: [""Carport Multiple"", ""Rear Access""]
Fireplace Features: [""Electric""]
Exterior Features: [""Private Yard""]
",Forced Air,No,Yes,Yes,No,No,No,7.5,7.5,9.1,7.3,5.8,7.3,5.6,8.1,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/310-3235-w-4th-avenue-wp_idm00000671-r2978401-lst,818000,1,1,754.0,condo,"310-3235 W 4TH AVENUE, VANCOUVER, BC V6K 1R8",49.2687418,-123.1765731,"Heating: Baseboard, Electric, Natural Gas
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Lane Access
Fireplace Features: Gas
Exterior Features: Balcony
",Baseboard,Yes,Yes,Yes,Yes,No,No,7.9,5.1,5.4,7.8,5.5,8.0,9.7,9.5,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/3802-1283-howe-street-wp_idm00000671-r2978368-lst,649990,1,1,562.0,condo,"3802-1283 HOWE STREET, VANCOUVER, BC V6Z 0E3",49.2771293,-123.1286393,"Heating: Forced Air
Garage: Yes
Parking Features: Underground, Side Access
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,No,No,9.2,8.5,9.0,6.7,5.6,9.5,7.0,5.1,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/1115-fulton-avenue-wp_idm00000671-r2978363-lst,6198000,6,6,4196.0,house,"1115 FULTON AVENUE, WEST VANCOUVER, BC V7T 1N4",49.3316523,-123.1465143,"Heating: Natural Gas, Radiant
Fireplace: Yes
Basement: Finished
Acreage: 0.17
Garage: Yes
Parking Features: Additional Parking, Garage Double, Lane Access, Garage Door Opener
Fireplace Features: Gas
Exterior Features: Garden, Balcony
",Natural Gas,Yes,Yes,Yes,Yes,No,Yes,9.9,5.7,6.9,8.5,5.1,7.0,6.5,4.2,WEST VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/3007-4688-kingsway-wp_idm00000671-r2977540-lst,899900,2,2,903.0,condo,"3007-4688 KINGSWAY, BURNABY, BC V5H 0E9",49.2288295,-123.0015221,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Guest
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,No,Yes,No,Yes,7.2,7.5,6.2,8.0,7.2,8.5,6.9,3.6,BURNABY
https://www.remax.ca/bc/burnaby-real-estate/106-5665-irmin-street-wp_idm00000671-r2978348-lst,569000,1,1,651.0,,"106-5665 IRMIN STREET, BURNABY, BC V5J 0C4",49.2162551,-122.9815606,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Parking Features: [""Underground"", ""Garage Door Opener""]
Exterior Features: [""Garden""]
",Baseboard,Yes,Yes,No,No,No,Yes,5.9,9.0,7.9,5.3,5.4,9.9,5.7,6.9,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/6549-kerr-street-wp_idm00000671-r2978335-lst,1749000,5,5,1219.0,house,"6549 KERR STREET, VANCOUVER, BC V5S 3C3",49.2240608,-123.0415133,"Heating: Other
Fireplace: Yes
Basement: None
Acreage: 0.12
Parking Features: Carport Multiple, Front Access, Lane Access
Fireplace Features: Other
Exterior Features: Balcony, Private Yard
",Other,No,Yes,Yes,Yes,No,No,7.2,7.7,4.3,7.7,8.4,5.5,9.8,4.4,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/703-2528-maple-street-wp_idm00000671-r2978332-lst,1668000,2,2,1237.0,condo,"703-2528 MAPLE STREET, VANCOUVER, BC V6J 0B5",49.2635188,-123.1502823,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building
Fireplace Features: Electric
",Baseboard,Yes,Yes,Yes,No,No,No,7.1,5.5,8.8,7.1,8.0,7.0,5.8,4.3,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/8315-french-street-wp_idm00000671-r2978312-lst,1198000,3,3,996.0,townhouse,"8315 FRENCH STREET, VANCOUVER, BC V6P 4W3",49.2106416,-123.1394801,"Heating: Electric, Heat Pump
Garage: Yes
Parking Features: Garage Single, Open, Guest, Front Access, Lane Access, Concrete, Garage Door Opener
Exterior Features: Balcony
",Electric,Yes,Yes,No,Yes,No,No,6.2,6.6,10.0,7.4,7.4,5.5,8.4,6.6,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2701-1188-howe-street-wp_idm00000671-r2978304-lst,890000,2,2,776.0,condo,"2701-1188 HOWE STREET, VANCOUVER, BC V6Z 2S8",49.2778164,-123.1266898,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Parking Features: [""Underground"", ""Guest""]
Exterior Features: [""Garden""]
",Baseboard,Yes,Yes,No,No,No,Yes,7.7,7.0,7.9,9.7,7.4,5.3,7.2,5.7,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3513-w-40th-avenue-wp_idm00000671-r2978229-lst,3988000,7,7,4112.0,house,"3513 W 40TH AVENUE, VANCOUVER, BC V6N 3B7",49.2358577,-123.1825395,"Heating: [""Hot Water"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Full""]
Acreage: 0.15
Garage: Yes
Parking Features: [""Garage Triple"", ""Front Access""]
Fireplace Features: [""Gas""]
",Hot Water,Yes,Yes,Yes,No,No,No,9.6,8.9,4.1,7.9,9.2,9.2,6.7,10.0,VANCOUVER
https://www.remax.ca/bc/north-vancouver-real-estate/309-306-w-1st-street-wp_idm00000671-r2978202-lst,515000,1,1,655.0,condo,"309-306 W 1ST STREET, NORTH VANCOUVER, BC V7M 1B6",49.3149863,-123.085004,"Heating: Baseboard, Hot Water
Garage: Yes
Parking Features: Underground, Front Access
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,Yes,No,No,6.8,5.2,7.6,6.5,6.7,5.7,6.4,6.4,NORTH VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/6550-imperial-street-wp_idm00000671-r2978183-lst,1999999,7,7,3016.0,duplex,"6550 IMPERIAL STREET, BURNABY, BC V5E 1M8",49.2217337,-122.9687265,"Heating: Radiant
Fireplace: Yes
Basement: Finished
Acreage: 0.07
Garage: Yes
Parking Features: Garage Single, Lane Access, Rear Access
Fireplace Features: Electric
Exterior Features: Balcony, Private Yard
",Radiant,Yes,Yes,Yes,Yes,No,No,6.6,8.1,8.4,9.8,5.3,9.9,7.6,10.0,BURNABY
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/317-w-15th-street-wp_idm00000671-r2978174-lst,1999000,3,3,1748.0,house,"317 W 15TH STREET, NORTH VANCOUVER, BC V7M 1S4",49.3219197,-123.0794793,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Partially Finished""]
Acreage: 0.16
Parking Features: [""Carport Single""]
Fireplace Features: [""Wood Burning""]
",Forced Air,No,Yes,Yes,No,No,No,9.5,7.0,7.8,5.3,5.7,6.1,6.5,8.4,NORTH VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/505-455-sw-marine-drive-wp_idm00000671-r2978151-lst,868800,2,2,753.0,condo,"505-455 SW MARINE DRIVE, VANCOUVER, BC V5X 0H3",49.211038,-123.1156726,"Heating: [""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Side Access""]
Exterior Features: [""Garden"", ""Balcony""]
",Heat Pump,Yes,Yes,No,Yes,No,Yes,6.5,5.4,8.4,10.0,9.0,6.3,9.4,9.7,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3651-w-48th-avenue-wp_idm00000671-r2978116-lst,3498000,4,4,2461.0,house,"3651 W 48TH AVENUE, VANCOUVER, BC V6N 3R2",49.2285268,-123.1863572,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""None""]
Acreage: 0.14
Garage: Yes
Parking Features: [""Additional Parking"", ""Garage Double"", ""Lane Access"", ""Rear Access""]
Fireplace Features: [""Gas"", ""Wood Burning""]
Exterior Features: [""Balcony"", ""Private Yard""]
",Forced Air,Yes,Yes,Yes,Yes,No,No,9.3,9.1,6.2,6.8,8.0,5.2,5.7,6.3,VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/442-w-14th-street-wp_idm00000671-r2978086-lst,2100000,2,2,2999.0,house,"442 W 14TH STREET, NORTH VANCOUVER, BC V7M 1P7",49.3212319,-123.0896991,"Heating: [""Other""]
Basement: [""Full""]
Acreage: 0.16
Garage: Yes
Parking Features: [""Front Access"", ""Lane Access""]
",Other,Yes,Yes,No,No,No,No,6.5,7.7,6.7,6.3,6.9,7.7,9.2,4.0,NORTH VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2881-kamloops-street-wp_idm00000671-r2977995-lst,989900,2,2,754.0,townhouse,"2881 KAMLOOPS STREET, VANCOUVER, BC V5M 2E1",49.2584443,-123.0550512,"Heating: [""Electric"", ""Forced Air""]
Garage: Yes
Parking Features: [""Underground"", ""Lane Access""]
Exterior Features: [""Garden""]
",Electric,Yes,Yes,No,No,No,Yes,6.4,6.6,4.2,7.0,6.6,5.3,9.2,5.4,VANCOUVER
https://www.remax.ca/luxury/bc/burnaby-real-estate/5280-sperling-avenue-wp_idm00000671-r2978075-lst,2999000,4,4,2521.0,house,"5280 SPERLING AVENUE, BURNABY, BC V5E 2T5",49.2361825,-122.9642986,"Heating: [""Baseboard"", ""Electric""]
Fireplace: Yes
Basement: [""None""]
Acreage: 0.35
Garage: Yes
Waterfront: Yes
Parking Features: [""Garage Double"", ""Side Access"", ""Concrete""]
Fireplace Features: [""Gas""]
",Baseboard,Yes,Yes,Yes,No,No,No,7.0,8.3,6.9,8.0,9.9,7.4,8.3,5.1,BURNABY
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/1025-king-georges-way-wp_idm00000671-r2978045-lst,10060000,5,5,9755.0,house,"1025 KING GEORGES WAY, WEST VANCOUVER, BC V7S 1S6",49.350272,-123.1449273,"Heating: [""Radiant""]
Fireplace: Yes
Basement: [""Full""]
Acreage: 0.66
Garage: Yes
Parking Features: [""Garage Triple"", ""Rear Access"", ""Side Access""]
Fireplace Features: [""Gas""]
Exterior Features: [""Balcony""]
",Radiant,Yes,Yes,Yes,Yes,No,No,8.9,9.6,6.7,4.7,8.7,10.0,5.6,8.6,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/110-2239-kingsway-wp_idm00000671-r2978039-lst,838000,2,2,1020.0,townhouse,"110-2239 KINGSWAY, VANCOUVER, BC V5N 0E5",49.2429776,-123.0598172,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Underground
Fireplace Features: Gas
Exterior Features: Private Yard
",Baseboard,Yes,Yes,Yes,No,No,No,6.3,9.9,6.8,9.2,5.8,8.0,5.3,9.1,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/1402-4458-beresford-street-wp_idm00000671-r2978036-lst,799000,2,2,793.0,condo,"1402-4458 BERESFORD STREET, BURNABY, BC V5H 0J1",49.2251804,-123.0049229,"Garage: Yes
Parking Features: [""Garage Under Building"", ""Underground""]
Exterior Features: [""Balcony""]
",,Yes,Yes,No,Yes,No,No,8.3,6.1,8.6,7.2,9.9,9.5,8.5,6.3,BURNABY
https://www.remax.ca/bc/burnaby-real-estate/501-4900-lennox-lane-wp_idm00000671-r2978028-lst,599000,1,1,563.0,condo,"501-4900 LENNOX LANE, BURNABY, BC V5H 0G9",49.2233214,-122.993728,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Parking Features: [""Underground""]
Exterior Features: [""Garden"", ""Balcony""]
",Baseboard,Yes,Yes,No,Yes,No,Yes,5.7,6.1,6.9,7.2,8.3,9.3,9.7,7.0,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/6451-beatrice-street-wp_idm00000671-r2978025-lst,1568000,4,4,1210.0,duplex,"6451 BEATRICE STREET, VANCOUVER, BC V5P 3R5",49.2257936,-123.0673364,"Heating: [""Natural Gas"", ""Radiant""]
Fireplace: Yes
Basement: [""None""]
Garage: Yes
Parking Features: [""Garage Single""]
Fireplace Features: [""Gas""]
Exterior Features: [""Garden""]
",Natural Gas,Yes,Yes,Yes,No,No,Yes,9.7,5.5,7.4,4.3,7.4,9.8,5.5,7.6,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3228-vanness-avenue-wp_idm00000671-r2978000-lst,2399000,3,3,1800.0,house,"3228 VANNESS AVENUE, VANCOUVER, BC V5R 5A5",49.2402755,-123.0372479,"Heating: [""Forced Air""]
Basement: [""Full""]
Acreage: 0.08
Parking Features: [""Carport Single"", ""Rear Access""]
Exterior Features: [""Balcony""]
",Forced Air,No,Yes,No,Yes,No,No,9.1,8.6,7.6,6.9,5.1,8.1,5.8,8.8,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/1308-5333-goring-street-wp_idm00000671-r2977991-lst,648000,1,1,582.0,condo,"1308-5333 GORING STREET, BURNABY, BC V5B 0B6",49.2631959,-122.9866121,"Heating: [""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Garage Door Opener""]
Exterior Features: [""Garden"", ""Playground"", ""Balcony""]
",Heat Pump,Yes,Yes,No,Yes,No,Yes,6.9,7.1,6.6,4.1,7.6,7.5,7.2,9.8,BURNABY
